time,acc_x,acc_y,acc_z,abs_acc
0,0.945816473911586,-1.11566579182121,-10.307015835652,13.0687918205672
0.007997851,0.249475938797692,-0.609435716664891,-3.05509609656684,2.69561280792318
0.015995586,-0.211934206339273,-0.07473592285376,1.32293721122315,1.1968737518095
0.023992461,-0.355232619253882,0.371250395947146,2.08927962653539,2.29405398270576
0.031990273,-0.295199676692713,0.544642971743234,0.7344787482851,0.382412282507876
0.039992266,-0.243220058451554,0.33134906148507,-0.634416532923595,-0.646381112862585
0.047988867,-0.300508824998393,-0.262911273644316,-0.866200541991554,-0.37954252320849
0.055986562,-0.347156279856605,-1.10645434869341,-0.161096615914003,-0.807227037509612
0.063984297,-0.161452302536933,-1.93402622727922,0.587389715986139,0.160060351074594
0.071981289,0.337589801746966,-2.44513433953247,0.682806631058237,0.290992662605068
0.079980469,0.977068972120976,-2.51816897818879,0.0686919958421632,-0.556926413459957
0.087980703,1.4698759367035,-2.31535615856157,-0.758755671633119,-0.539256064139118
0.095979883,1.65616227235899,-2.11647683213768,-1.14936720435208,-0.00726139294460625
0.103975234,1.58821306819981,-2.04329319907585,-0.77886801255538,-0.522428649112904
0.111972578,1.399204206519,-1.96806147174138,0.105044095568877,-0.533731191684699
0.119971562,1.15424621565357,-1.68191461229705,0.891245773986042,0.564774981485234
0.127967734,0.852437723600161,-1.14201622884495,1.09321845480277,0.849074308204394
0.135963711,0.515473554542464,-0.563123070065052,0.683608312717582,0.267473032357098
0.143961562,0.220830004790398,-0.256877924779335,0.0395179141709886,-0.621292524017552
0.151961445,0.0505677758553451,-0.360132986815509,-0.358524821540167,-0.965761760075957
0.159959375,0.0246259299815484,-0.714099074466106,-0.244143351115769,-0.943750263640995
0.167955391,0.0960771290710334,-1.00094771382066,0.251903342650013,-0.332472061684969
0.175953984,0.217993773908182,-1.00103519235977,0.696166135899638,0.290164450440117
0.183951641,0.400017157603122,-0.747090491169104,0.682594975695642,0.267025866429627
0.191949297,0.674354545398034,-0.451206754233221,0.131791229782867,-0.518678386622597
0.199946094,1.00991927456115,-0.286051246802361,-0.633677260068444,-0.758317216997308
0.207941484,1.29156672982068,-0.250996692899058,-1.08314988828081,-0.120796204880763
0.215941211,1.39302542032307,-0.256399212329359,-0.86003298642044,-0.433808497951459
0.223938008,1.25694218336979,-0.276410298000909,-0.0784700904232765,-0.805194035648505
0.231935078,0.921974663242957,-0.341567595310261,0.74075511484153,0.34772184220989
0.239930039,0.503795535444933,-0.424357295449687,1.06196486799377,0.808576855054125
0.247926289,0.142087572329662,-0.445587499719933,0.713537177983149,0.319222123666292
0.255921719,-0.062598862873472,-0.389216396164285,-0.0314975255358179,-0.69364331601155
0.263920859,-0.0837497406079005,-0.310605379047599,-0.653968922795232,-0.674253790894702
0.27191793,0.0403688566708053,-0.208752112943989,-0.72703382083506,-0.588342060828707
0.279917695,0.255731426968908,0.0320782812992217,-0.230481264998394,-0.920384772091329
0.287916523,0.549608009105341,0.509122580757284,0.417760667672735,-0.0855463707598461
0.295915312,0.943369505763249,1.12744186534141,0.688856581589879,0.312466614140671
0.30391375,1.3902446091047,1.62143031655428,0.35283776763834,-0.112659114220486
0.311912891,1.69087960336982,1.77627154483336,-0.349658302613715,-0.702102744165241
0.31991168,1.59033076597138,1.60059866800384,-0.888104110944783,-0.284961607579111
0.327908437,1.02195800909912,1.25603394658688,-0.845375546952542,-0.377834007906804
0.335901758,0.238813350068271,0.856357325683611,-0.24024315403708,-0.821407923408203
0.343897539,-0.347226678429345,0.398570189325364,0.492185198360803,0.046745105960049
0.351891953,-0.490488306931204,-0.130603283952648,0.851267118951123,0.539672225023236
0.359887109,-0.285903330191673,-0.659020747564435,0.630475183822061,0.216010585171344
0.36788375,-0.0154963303251558,-1.05379476622967,-0.00819913173750652,-0.677213002950125
0.375884531,0.159426636291127,-1.21252408061913,-0.694444992936866,-0.652463057575055
0.383881953,0.316922983864104,-1.13563000494295,-1.07295952525637,-0.133734932664776
0.391881992,0.609184852504883,-0.919436193802672,-0.998540102538195,-0.247517138782018
0.399880195,1.05854309791401,-0.666683700589415,-0.589686564951603,-0.832353835359161
0.407878516,1.53915929623877,-0.408730494621768,-0.110889585123384,-0.83744560513696
0.415877266,1.88017289876464,-0.135451156251003,0.192086559287007,-0.400862718395107
0.423874609,1.92679867840819,0.120311893964183,0.212149848250367,-0.362338448582373
0.431870234,1.57065079694354,0.278290757881622,0.0337478424328337,-0.611266606902989
0.439866797,0.834276357397301,0.286408050232388,-0.112826811659039,-0.812881136799486
0.447858398,-0.053429028575934,0.161639427486352,-0.0197802068424885,-0.654601273945695
0.455854453,-0.725266333318029,-0.0341830559296172,0.293366033809062,-0.205661286641993
0.463847226,-0.891517442667918,-0.227033886313667,0.547057511080156,0.140838730666388
0.471839883,-0.546762598910755,-0.345419773264608,0.419589939246444,-0.0578005685797465
0.479835234,0.0253456168876902,-0.331408694685477,-0.155299698467413,-0.845926791076589
0.487832851,0.484924881075638,-0.172090551078154,-0.849872461198383,-0.44402503894572
0.495827851,0.697470579744886,0.0602130112337852,-1.13847216457483,-0.0363224526185449
0.50382457,0.76963786723472,0.236257406815675,-0.744809068306718,-0.578402146892781
0.511825195,0.853301333172203,0.296515781325571,0.0802076259129278,-0.563687939034426
0.519822305,0.964063584137017,0.341265593322046,0.75107654457627,0.374545610828377
0.527817539,1.0020510849813,0.525800960536907,0.824717389672787,0.483432875066786
0.5358125,0.899231960865091,0.844915203418617,0.327283181787251,-0.198927822619945
0.543807148,0.702969973554722,1.0818102344258,-0.314979614850543,-0.843610156213358
0.551803516,0.522473316368387,1.01065661373064,-0.620300052103097,-0.66195254075134
0.559801719,0.419971896147345,0.629016427289139,-0.390758166896578,-0.891165724858352
0.567800234,0.373383750511268,0.180289496711166,0.164606868268395,-0.442763157121798
0.575800156,0.33914011792043,-0.0451213115215679,0.602981297467209,0.163300029051807
0.583799609,0.315930445925285,0.0535623207267715,0.574607989004566,0.125855818158776
0.5918,0.329886523497694,0.32005486961388,0.0518985410040725,-0.58363792157219
0.599798828,0.386390163025517,0.487172401092849,-0.647348243645523,-0.673550770513679
0.607794219,0.463720489873488,0.381866218686678,-1.05133141797419,-0.144311263912448
0.615787851,0.539824505340379,0.0111141393151549,-0.867144504533483,-0.415600372015034
0.623783555,0.605752089251455,-0.491923893513656,-0.212467790497268,-0.987417170446087
0.631776523,0.667892165581521,-0.962045910718151,0.463058852770655,-0.0511071364163105
0.639767031,0.743576267944686,-1.2843277817538,0.712732333679496,0.306183672179862
0.647760195,0.820554886318113,-1.45581447930772,0.414981031305702,-0.117721923893444
0.655754648,0.818876294064831,-1.55534247283227,-0.163482131154696,-0.925878746256291
0.663749258,0.651881980764926,-1.60073726092405,-0.574016333717937,-0.832846087810829
0.671742734,0.356903896080113,-1.45471638771434,-0.499835360043038,-0.912715505193458
0.679736953,0.12797018539438,-0.937795638341641,0.0194217122837568,-0.653765187601459
0.687727695,0.169039569657747,-0.0610251648661207,0.618533427204105,0.1894750528839
0.695722266,0.501516703672423,0.882130977385462,0.871366797668751,0.56246678836573
0.703716758,0.926194486596398,1.49496874237019,0.588021341751625,0.190428446723431
0.711710898,1.1773758984537,1.56670930040234,-0.0430736240060724,-0.593635698490527
0.71970668,1.12243589048631,1.2027575517728,-0.572896036273153,-0.696606887738969
0.727701992,0.837555615086986,0.700740291976732,-0.612370926041645,-0.712109093571413
0.735696133,0.512704913046855,0.317189438278243,-0.121411754427475,-0.80750993135884
0.743691133,0.291838198822975,0.139988514208423,0.545968612348296,0.0881922941427663
0.751687226,0.194099355808118,0.122768244732011,0.888086424322506,0.573219586547102
0.759683203,0.16051706600082,0.165578713744171,0.632331711386872,0.213905022187705
0.767678125,0.1580043585128,0.163889739046477,-0.048889621440113,-0.708592074301396
0.775677266,0.227907403010096,0.0620580313233203,-0.656697686344933,-0.681021867096387
0.783675195,0.4198230734599,-0.0728930999256907,-0.744953924119552,-0.58256547704585
0.791674609,0.694122963792537,-0.0415565398545375,-0.273216951200421,-1.00824275591604
0.799670351,0.932536216058417,0.345175034422303,0.373932665228428,-0.156876610859026
0.80766543,1.0553112398222,1.04428228931407,0.703845436560534,0.330189107946885
0.815659805,1.09060946592879,1.70930661218247,0.479089574849654,0.0559378023022829
0.823654883,1.09712350953632,1.904956397129,-0.134433728251966,-0.628295297387397
0.83165043,1.0444258793651,1.45044291693242,-0.707655545193629,-0.52628986045529
0.839646719,0.823407982527469,0.569587676699662,-0.852920426175102,-0.414370334043299
0.847640664,0.391093848884944,-0.295817618254907,-0.47684988843656,-0.934537726714396
0.855633672,-0.11418842619071,-0.815777531193477,0.165789459242518,-0.437734147384915
0.863625547,-0.428514950734555,-0.950236930203787,0.648072288773133,0.246586838471552
0.871617422,-0.363665669556996,-0.884447878406962,0.66288355281066,0.264207447111894
0.879609219,0.0297693014168352,-0.853141364761106,0.22644384510502,-0.364147534292905
0.887600273,0.505787449256731,-1.0136428393903,-0.337302830483399,-1.09288160870428
0.895595586,0.840329511089609,-1.39328442540332,-0.632174542311538,-0.767091283411774
0.903589609,1.01076136730182,-1.85947603184283,-0.486325670651897,-0.931415143746347
0.911586406,1.16296058331161,-2.15241329286934,-0.0608291934158186,-0.748699598852954
0.919582461,1.41288717183061,-2.05084295639648,0.301628994276979,-0.258770431622067
0.927578828,1.68826942935155,-1.56904098090323,0.337135933877425,-0.213467687077873
0.93557707,1.75513550249137,-0.965190864375971,0.0440292564076766,-0.624029467281315
0.9435725,1.40421097665644,-0.511706347550716,-0.330014731038634,-1.07363992270802
0.951569336,0.641675231767201,-0.261503077043266,-0.477337734283868,-0.954115607993969
0.959563594,-0.274701676912188,-0.0570668928471934,-0.249390699505105,-0.8548015271245
0.967560586,-0.969831273823975,0.263493589617225,0.239974710368919,-0.240479177397752
0.975555625,-1.14984949662181,0.709403536060776,0.687865946096504,0.370761371453866
0.983549922,-0.767071468871522,1.16232700151726,0.791293611094376,0.502496992258532
0.991544648,-0.0714843504560876,1.49291133588499,0.436755410702985,0.00879394771552753
0.999541211,0.525728109686326,1.61363822400003,-0.196246645618146,-0.704470355373303
1.007537695,0.737134328576674,1.45491295407229,-0.711747850821361,-0.519455190581912
1.015532383,0.612674796693632,0.975245410602878,-0.762847523865285,-0.500324913784233
1.023529531,0.459066352199795,0.24122245407943,-0.317692639092251,-0.962932241094991
1.031524414,0.525747188692095,-0.522454712435869,0.296731854027882,-0.282835003539322
1.039518828,0.779161146302295,-1.01488219040038,0.631761087064759,0.189008543792396
1.047512344,0.978365589506945,-1.04131303925076,0.470707174201601,-0.042010483387166
1.055506992,0.937375820256673,-0.642169579841859,0.00464576950879254,-0.706346029047462
1.063501914,0.699506853764792,-0.061037667211495,-0.329828030095382,-1.03482657899718
1.071497305,0.475949109016226,0.409133274527785,-0.220170911054329,-0.891185492201104
1.079493125,0.438576306936571,0.594209265940117,0.263410208339235,-0.291293501098119
1.087490508,0.569236621693402,0.522715250275624,0.746689411657592,0.375584357153513
1.095487539,0.69227323294883,0.364857661884166,0.860654559215815,0.531563727412976
1.103486719,0.648733277430585,0.257763223041814,0.497598509646513,0.0160731504311188
1.111485351,0.439838733465994,0.158680261689646,-0.13244810643979,-0.829770104614029
1.119483164,0.208433499520945,-0.115147234133276,-0.643509775846814,-0.70580378537102
1.127480937,0.102039244537881,-0.669402065438098,-0.727324414681131,-0.603992948185048
1.135478398,0.157590884948052,-1.36315973020157,-0.359666432546806,-0.998074184926709
1.143476836,0.293030499392962,-1.88419943581165,0.175416081372298,-0.431575290214111
1.151474101,0.383096328951616,-2.00367382902011,0.48470179568365,-0.000648426432695593
1.159471211,0.344669017270466,-1.74895284457807,0.374291497399413,-0.161036707518547
1.16747207,0.187152570172762,-1.32016517922978,0.00197286483860989,-0.677673585520168
1.175468516,0.00772911432957911,-0.871261379179966,-0.292564901413249,-0.971446897597063
1.183464219,-0.0794917850321489,-0.420333930391021,-0.323016406336053,-0.944022268454036
1.19146043,-0.0265278003938751,0.0509218013706877,-0.207853779384542,-0.860730838499013
1.19945918,0.137412827378473,0.485898847502127,-0.182293054159301,-0.817997835919482
1.207457344,0.364677516251275,0.763984498524013,-0.312048195573192,-0.87273528667324
1.215454609,0.631496100175973,0.790296915814999,-0.435956327983154,-0.859589079569171
1.22345082,0.904334532876583,0.570316712392115,-0.360890477984195,-0.935421547836482
1.231445156,1.0762217872907,0.230146403740354,-0.0768340702034983,-0.773994942813209
1.239438633,0.984173080236172,-0.0416324961255245,0.219044100263158,-0.387402593438812
1.247434531,0.548045096154606,-0.120167449559935,0.299642999887714,-0.271265920173158
1.255430469,-0.0825401433529516,-0.0224230734975116,0.118371005806031,-0.486706417818437
1.263426406,-0.554904928161485,0.160350766162986,-0.132887838782067,-0.708261033723728
1.271420156,-0.552902951697303,0.393740548275107,-0.188924192707991,-0.733303014615121
1.279415547,-0.049018895193017,0.730766537907557,0.0368347950975083,-0.548664224652196
1.287411484,0.66821060998526,1.20031810595306,0.367377963122931,-0.122775009804839
1.295405898,1.20373025364265,1.68568654380928,0.5182458655922,0.107677076248956
1.303399961,1.30499683963995,1.94700392496189,0.333536487970157,-0.114781644093194
1.311394492,0.96700970323981,1.77440642950991,-0.0877440604492983,-0.610319931077052
1.319389141,0.376622175479862,1.11886223878694,-0.469174478614259,-0.774670124535061
1.327384414,-0.210654105770595,0.103866424314379,-0.572220521749472,-0.732369524320438
1.335378906,-0.593873235990749,-1.02898294374354,-0.366381842680813,-0.841661077271877
1.343371836,-0.716582428732625,-1.96149580341284,-0.0345073093931182,-0.594958541838253
1.351366953,-0.671704633510537,-2.37942166337839,0.172571690868228,-0.343110972864755
1.359359336,-0.59529538858688,-2.154796396428,0.125757885526413,-0.418634549218748
1.367352891,-0.526943262231857,-1.48463854426782,-0.083803972754319,-0.693517476940791
1.375344492,-0.381404913077155,-0.782259545349591,-0.216403883033422,-0.846283153779493
1.383339687,-0.0714108781709851,-0.367186332990675,-0.090436035684792,-0.762785357520654
1.391334375,0.364664927853012,-0.232655279599489,0.246952816939604,-0.342640058354051
1.399328398,0.780407738693092,-0.119201105770295,0.556953683816447,0.0896974351719737
1.407324922,1.04854626830661,0.180156537514847,0.604908726172587,0.163702389752614
1.415321211,1.14182882977493,0.610734810396305,0.327535250177573,-0.209519370673494
1.423315781,1.08433481876151,0.949068787937465,-0.125133947173608,-0.752689965344074
1.431309883,0.859359126849881,1.04560848231172,-0.477987490740075,-0.800309542786945
1.439303828,0.421049600029055,0.928463354592525,-0.507629900202972,-0.775673923271672
1.44729793,-0.184041119768867,0.704651252375198,-0.201158402143262,-0.76705856143524
1.455293203,-0.744083955353655,0.443388169513508,0.223073095129597,-0.276577165104219
1.463288437,-0.989898328388697,0.177739573616861,0.466214468820983,0.0487374092815522
1.471283867,-0.812224073027806,-0.0352720448894637,0.364496606415841,-0.105227837707146
1.479280117,-0.362827122097647,-0.108281678343739,0.00904502237869711,-0.601109035834968
1.487274141,0.0814867317076082,0.0058512557412388,-0.31587972768265,-0.938101334605612
1.495266953,0.358083722673915,0.253139101456355,-0.350479115051019,-0.950016293558888
1.503261367,0.526198810981146,0.529676575558376,-0.071252805817548,-0.730607147023111
1.511255664,0.750016720634228,0.792843214142508,0.29632101692358,-0.242695645199707
1.519248594,1.08453448632228,1.05995424014614,0.461713321170211,-0.00407186206217712
1.527246641,1.38004972793923,1.27656706992324,0.281619485040857,-0.229530240762768
1.535243984,1.39307729749599,1.26903625035398,-0.137063117195375,-0.712462220975899
1.543240547,0.989778594970996,0.916654608502517,-0.50163265867137,-0.800807628871243
1.551234492,0.265883995729144,0.346855085082182,-0.533979553450139,-0.805831824650201
1.559225195,-0.481599993635868,-0.120976183281373,-0.17552721621402,-0.772817277058431
1.567217187,-0.883934515501177,-0.237955042838833,0.358564591960994,-0.111306335546343
1.575209297,-0.689546325009097,-0.0126795166893119,0.727430171414521,0.378745747159754
1.58320207,0.048327099874891,0.331372299388597,0.695948463519347,0.310601449299377
1.591195781,0.94653886620601,0.53755706371357,0.285605996392394,-0.271481523774157
1.599191484,1.52885030195169,0.455551023002146,-0.231606783765327,-0.886962429880646
1.607188125,1.55867649623383,0.0609508411493408,-0.51259925012508,-0.864700451085172
1.615185,1.17285412364192,-0.576361870507064,-0.405530350528096,-1.07220414728074
1.623183164,0.710169010072186,-1.29284068142758,-0.0694302461461944,-0.805948204201298
1.63118293,0.418123854922219,-1.82837423415482,0.178364274922991,-0.434621350351401
1.6391825,0.303222454431437,-1.92830018110697,0.149847954281569,-0.465253744354974
1.647184726,0.212997955573145,-1.54815742517769,-0.0583969338025737,-0.751851053255526
1.655185469,0.0245054978468772,-0.941744376668074,-0.181988411734165,-0.890266846036637
1.663185039,-0.241012436534279,-0.461286087027221,-0.0515246495521436,-0.699585698372257
1.671181406,-0.449931477768323,-0.239020876951632,0.256918418280897,-0.281636483731859
1.679179492,-0.467679398934486,-0.0866016756912149,0.511182721840214,0.066973034686351
1.687180781,-0.25015168709085,0.279574529052082,0.532271221740811,0.0932002910646366
1.695179219,0.128487372076547,0.925329350862565,0.299974248797507,-0.213223900140044
1.70318,0.512752226365442,1.61887793583788,-0.0893467760774322,-0.623577008448212
1.711179766,0.749538899633007,2.03472930997547,-0.475607958039051,-0.64673916124305
1.719180781,0.779069116144259,1.99690005753325,-0.664280479216549,-0.507487174818943
1.727180273,0.671346635026475,1.5398436462433,-0.514584600224849,-0.696732065729051
1.735177344,0.557107495785852,0.822487374738049,-0.0615893161845,-0.692196289148948
1.743176211,0.496771341404179,0.0575156663107406,0.462528933472176,-0.0362160586774738
1.751175742,0.425227841038661,-0.528249249869999,0.769025828664898,0.391014844101378
1.759175195,0.246051817178674,-0.793716284771181,0.707323824505919,0.305494586292926
1.767175469,-0.0232315784162477,-0.784129965495563,0.354227497853704,-0.183435862719739
1.775174492,-0.219116627739839,-0.677497723849253,-0.0526797146775011,-0.708462343612994
1.783175234,-0.15331315375432,-0.599036565462863,-0.281804599435542,-0.925996253991131
1.791177031,0.234777041484984,-0.503132809785873,-0.257072710214889,-0.983161415518469
1.799177383,0.824613286106778,-0.259394527278377,-0.0763266797184264,-0.80571276909989
1.807179844,1.37546869496905,0.14818889241689,0.0864569054541264,-0.556973707133678
1.815181133,1.64075357378945,0.539671468727013,0.100253151947405,-0.505339249948115
1.823183672,1.47745884298784,0.679487214343771,-0.0381496367325633,-0.674530890456379
1.831184961,0.912523266010837,0.489266189257601,-0.201141984215202,-0.884279269769115
1.839186562,0.137093503027436,0.0978518002002282,-0.231445487592666,-0.898105090529376
