file,segment,rms_acc,rms_vel,damping_ratio,peak_vel,rms_pos,amplitude,zcr,rms,dominant_freq,inc_deg,inc_loc,damp,damp_loc,freq,freq_loc
G4_P5_case43.mat,1,0.227646782465574,0.319884501483983,-0.000263311546217085,0.529634998352115,0.326296736727102,0.00124497045409435,0.00166666666666667,0.227646782465574,33.2,0,0,1,4,0,0
G4_P5_case43.mat,2,0.218281962047447,0.30585422912966,-0.0779697861728729,0.528955121970217,0.299042692281897,0.00141105205271667,0,0.218281962047447,31.6,0,0,1,4,0,0
G4_P5_case43.mat,3,0.214698307597496,0.3097099918304,0.00150604741804991,0.535233004350714,0.300611920639327,0.00129190197126933,0,0.214698307597496,32.8,0,0,1,4,0,0
G4_P5_case43.mat,4,0.21447431566844,0.308678022306608,-0.0204612516183686,0.535240054065142,0.298508238072729,0.00195064950362185,0,0.21447431566844,33.2,0,0,1,4,0,0
G4_P5_case43.mat,5,0.214335891740007,0.309190827260602,0.0062525595143199,0.534856325456073,0.299388422330208,0.00113886682328607,0,0.214335891740007,33.2,0,0,1,4,0,0
G4_P5_case43.mat,6,0.215485503598569,0.310347242413127,0.00300273405132783,0.537457198782812,0.30049756523921,0.00165420486414311,0,0.215485503598569,31.6,0,0,1,4,0,0
G4_P5_case43.mat,7,0.224237922341229,0.296871023141558,-0.00787372711176542,0.535147783967874,0.279343824327328,0.00133894482243525,0.00166666666666667,0.224237922341229,32.8,0,0,1,4,0,0
G4_P5_case43.mat,8,0.223233338508592,0.31573407726123,0.0208649373685442,0.542794575521731,0.30681617518673,0.00088133235518319,0,0.223233338508592,44,0,0,1,4,0,0
G4_P5_case43.mat,9,0.21326047979652,0.306596027411829,0.000244733815646474,0.53194778911362,0.29669988048874,0.00032756341338417,0,0.21326047979652,39.6,0,0,1,4,0,0
G4_P5_case43.mat,10,0.215013519860199,0.309645551991948,-0.00498499572581064,0.536120726850715,0.299649652912676,0.000352358557316369,0,0.215013519860199,44.4,0,0,1,4,0,0
G4_P5_case43.mat,11,0.21879374070903,0.312771344766361,0.0108556764460002,0.54146005492969,0.302253808757709,0.000351158302507744,0,0.21879374070903,39.2,0,0,1,4,0,0
G4_P5_case43.mat,12,0.253842510430113,0.304092242275403,0.0059317110707383,0.531244759632181,0.294064051270622,0.00307949540722028,0.00666666666666667,0.253842510430113,32.8,0,0,1,4,0,0
G4_P5_case43.mat,13,0.217320988655388,0.312899617648007,0.00418764962144206,0.542088822979314,0.302753083859385,0.000582941651383841,0,0.217320988655388,30.8,0,0,1,4,0,0
G4_P5_case43.mat,14,0.2187894680233,0.315052950815808,-0.000514491794297916,0.545580393117282,0.305185143230679,0.000536170987300725,0,0.2187894680233,44.8,0,0,1,4,0,0
G4_P5_case43.mat,15,0.228493521669055,0.320498386074402,0.000755002886382449,0.545616037331095,0.311980481594445,0.00117304205864418,0,0.228493521669055,38,0,0,1,4,0,0
G4_P5_case43.mat,16,0.249415664575453,0.346573364316055,0.0133583735969975,0.590638278903101,0.336003034914143,0.00142094241638744,0,0.249415664575453,38,0,0,1,4,0,0
G5_P5_case53.mat,1,0.225977413873233,0.224346800881398,-0.026978135671215,0.403133423920671,0.189276059943355,0.00171213464695267,0.015,0.225977413873233,32.4,0,0,1,5,0,0
G5_P5_case53.mat,2,0.182507083391743,0.231624043149031,0.0755137264212619,0.403864848936299,0.222202570683672,0.00214882922591635,0.005,0.182507083391743,33.6,0,0,1,5,0,0
G5_P5_case53.mat,3,0.161856371677194,0.231240376975643,-0.0220550960273078,0.400588193791977,0.222829072681133,0.00311574034269583,0,0.161856371677194,33.2,0,0,1,5,0,0
G5_P5_case53.mat,4,0.156854606824985,0.225676790684357,0.00223784181117815,0.38998909822677,0.219288015806738,0.00302509171639823,0,0.156854606824985,33.2,0,0,1,5,0,0
G5_P5_case53.mat,5,0.153955579057934,0.220929115383252,-0.0175858919931715,0.382678858157835,0.212899772264539,0.00219413929930524,0,0.153955579057934,33.2,0,0,1,5,0,0
G5_P5_case53.mat,6,0.157918738011279,0.225173948089852,0.00636466729162278,0.389978191876591,0.218266926943553,0.00209876712263455,0,0.157918738011279,32.8,0,0,1,5,0,0
G5_P5_case53.mat,7,0.181906505712517,0.243638811309732,0.0144294821653491,0.38809046796276,0.251005418538062,0.00204077076856274,0.00833333333333333,0.181906505712517,32.8,0,0,1,5,0,0
G5_P5_case53.mat,8,0.209263685503462,0.230858525298058,-0.0991322091110064,0.403494413203965,0.220685355372331,0.00338678546953972,0.00333333333333333,0.209263685503462,32.8,0,0,1,5,0,0
G5_P5_case53.mat,9,0.164979705972229,0.237606032413541,0.000803513095588804,0.411079020872549,0.229771771322127,0.00068982139739773,0,0.164979705972229,39.2,0,0,1,5,0,0
G5_P5_case53.mat,10,0.165757591701511,0.236991031839516,0.0103777962825835,0.409443152465608,0.229689622664973,0.000595271404686579,0,0.165757591701511,38.4,0,0,1,5,0,0
G5_P5_case53.mat,11,0.174836376528546,0.234883299423957,0.00884281302232552,0.408605888665276,0.226942894637537,0.00108007270782781,0,0.174836376528546,38.4,0,0,1,5,0,0
G5_P5_case53.mat,12,0.175883517731807,0.233728174240322,0.0257881514458934,0.405463738169974,0.228168852385183,0.00205379948506484,0.00333333333333333,0.175883517731807,32,0,0,1,5,0,0
G5_P5_case53.mat,13,0.16239053733312,0.231423667066781,-0.0145387726891719,0.403339102854395,0.223348460417881,0.00108517656755126,0,0.16239053733312,31.2,0,0,1,5,0,0
G5_P5_case53.mat,14,0.164255885322751,0.231504392583897,-0.00164357330388481,0.406207275318448,0.223294151704815,0.000873424394591948,0,0.164255885322751,38.8,0,0,1,5,0,0
G5_P5_case53.mat,15,0.202581766654885,0.216840589651323,-0.0566673876227367,0.387345745172845,0.199385354260495,0.00234872087172366,0.0191666666666667,0.202581766654885,32.4,0,0,1,5,0,0
G6_P5_case63.mat,1,0.211064133679764,0.0431751511770596,0.0107890894679176,0.102659299688721,0.0438558732261528,0.00139664043632856,0.0241666666666667,0.211064133679764,32,0,0,1,6,0,0
G6_P5_case63.mat,2,0.12356576496338,0.0260822827208357,-0.0477712704156076,0.0458943913289165,0.0183973965864945,0.00361200206800244,0.0416666666666667,0.12356576496338,33.2,0,0,1,6,0,0
G6_P5_case63.mat,3,0.0291427882602177,0.0178893531270396,-0.0427799000494602,0.0325953219394131,0.0158426474041039,0.00201642509425082,0.0516666666666667,0.0291427882602177,32.8,0,0,1,6,0,0
G6_P5_case63.mat,4,0.0190362678011946,0.0166986536184084,-0.181755705241274,0.0289719971756568,0.0161895365268406,0.00326105306817143,0.0525,0.0190362678011946,33.2,0,0,1,6,0,0
G6_P5_case63.mat,5,0.017410461234609,0.014090199491946,-0.0422862420498185,0.0231891901035787,0.0136996476579665,0.000973709429866977,0.0466666666666667,0.017410461234609,32,0,0,1,6,0,0
