file,segment,rms_acc,rms_vel,damping_ratio,peak_vel,rms_pos,amplitude,zcr,rms,dominant_freq,skewness,kurtosis,inc_deg,inc_loc,damp,damp_loc,freq,freq_loc
G0_P3_case_perfect.mat,13,0.47623550686089,0.535343234186693,-0.00931536972114868,0.93641590243695,0.412762345841918,0.00219719024716734,0,0.47623550686089,32.5,0.193488204322305,2.41382595796019,0,0,0,0,0,0
G0_P3_case_perfect.mat,14,0.451901739500271,0.515796312022344,-0.0179622039249186,0.884420770978817,0.400946486722634,0.00310102331838063,0,0.451901739500271,31,-0.0605215966388736,2.47385917264118,0,0,0,0,0,0
G0_P3_case_perfect.mat,15,0.485915003249519,0.553740790616287,0.0107440123411269,0.953895324065272,0.43137581971763,0.00284854000848302,0,0.485915003249519,34,0.163319460588779,2.64573345087142,0,0,0,0,0,0
G0_P3_case_perfect.mat,16,0.48533230079448,0.550181381490095,0.0230515442815395,0.956403859395248,0.424545181877252,0.00167259727312831,0,0.48533230079448,32.5,-0.260194273705561,2.86471005682075,0,0,0,0,0,0
G0_P3_case_perfect.mat,17,0.468670605957199,0.528833352208567,0.0297336855798061,0.922756209928746,0.404388853213215,0.00219309792991376,0,0.468670605957199,33,-0.32341935797525,2.97728634643933,0,0,0,0,0,0
G0_P3_case_perfect.mat,18,0.464005338145886,0.527432463965349,0.0200764405189803,0.914589136680287,0.40413621345917,0.00292005157989335,0,0.464005338145886,32.5,-0.157669466503119,2.57105785591936,0,0,0,0,0,0
G0_P3_case_perfect.mat,19,0.469760780085481,0.531191538546696,-0.0438540500464563,0.925840900610768,0.413101349243042,0.00195233025809756,0,0.469760780085481,40,-0.194027732567998,2.40850362062314,0,0,0,0,0,0
G0_P3_case_perfect.mat,20,0.486565071814243,0.548376729621349,0.00959165039333061,0.955254564182537,0.427637428847319,0.00288464753620042,0,0.486565071814243,32,-0.317082915184367,2.46936568660915,0,0,0,0,0,0
G0_P3_case_perfect.mat,21,0.466805277985091,0.527098653247211,-0.0547513687188388,0.915448452689224,0.404244629310072,0.00196247009901993,0,0.466805277985091,32.5,0.0738857679721255,2.94870570665178,0,0,0,0,0,0
G0_P3_case_perfect.mat,22,0.491948356817442,0.526834916890958,0.0291017646752255,0.908013192630159,0.41005920753121,0.00212410451782307,0.00625,0.491948356817442,33.5,-0.14768090574218,3.61548441077575,0,0,0,0,0,0
