file,segment,rms_acc,rms_vel,damping_ratio,peak_vel,rms_pos,amplitude,zcr,rms,dominant_freq,inc_deg,inc_loc,damp,damp_loc,freq,freq_loc
G3_P5_case35.mat,3,0.49573352914818,0.712545395579949,0.00539818445402236,1.2363916463189,0.689373305192548,0.00358930495130763,0,0.49573352914818,40,4,4,0,0,40,6
G3_P5_case35.mat,4,0.49660378208062,0.708377168183246,0.000160117011979779,1.23036215151488,0.688803642215373,0.0148417539484242,0,0.49660378208062,40,4,4,0,0,40,6
G3_P5_case35.mat,5,0.500378742466132,0.717734607181877,-0.000118329293175739,1.2406015708545,0.693792578834411,0.014054963512184,0,0.500378742466132,40,4,4,0,0,40,6
G3_P5_case35.mat,6,0.494492748180842,0.713860555427523,-0.000511535653964136,1.22715947444784,0.692671554505458,0.0165041628542859,0,0.494492748180842,40,4,4,0,0,40,6
G3_P5_case35.mat,7,0.497806849719005,0.708819035463067,0.00441539908805355,1.23768347790816,0.684069534084045,0.0115159702481829,0,0.497806849719005,40,4,4,0,0,40,6
G3_P5_case35.mat,8,0.498054823061247,0.716152206789823,-0.00369449847536313,1.24164930662885,0.691345156067725,0.00135797933009293,0,0.498054823061247,38,4,4,0,0,40,6
G3_P5_case35.mat,9,0.498961885236122,0.719372372176458,0.000716287676100883,1.24626592203304,0.696088587705512,0.000834020789813551,0,0.498961885236122,38,4,4,0,0,40,6
G3_P5_case35.mat,10,0.499103522520937,0.719371571447843,-0.00126322934078326,1.24651582976905,0.696043095816753,0.0021115199399943,0,0.499103522520937,40,4,4,0,0,40,6
G3_P5_case35.mat,11,0.500267353804965,0.720067165324286,0.000445456363228868,1.24797115856179,0.69660617975829,0.00162082879838853,0,0.500267353804965,40,4,4,0,0,40,6
G3_P5_case35.mat,12,0.509528666563044,0.649970791960372,0.00195267976803783,1.11437796529191,0.652366799321765,0.00250909654484012,0.005,0.509528666563044,44.8,4,4,0,0,40,6
G3_P5_case35.mat,13,0.499616558247941,0.720462453181261,0.000656816776464513,1.24788498599761,0.697009140646139,0.000447974550543857,0,0.499616558247941,40,4,4,0,0,40,6
G3_P5_case35.mat,14,0.500082314187327,0.720768305816875,0.00245198422673306,1.24904630128438,0.697153882618305,0.000563077244669754,0,0.500082314187327,38,4,4,0,0,40,6
G3_P5_case35.mat,15,0.502995205053965,0.722064998706028,-0.0012326881997227,1.25141748061478,0.699255571943809,0.000522976223328618,0,0.502995205053965,40,4,4,0,0,40,6
G4_P5_case42.mat,1,0.124876807036757,0.0664915235267691,-0.00867458591190254,0.134840444530187,0.036412519655217,0.00197985520738951,0.0233333333333333,0.124876807036757,32.8,4,5,0,0,0,0
G4_P5_case42.mat,2,0.0913745155887619,0.0762055137569723,-0.00224720600240967,0.134529185400192,0.0703147862066882,0.00319027786119067,0.045,0.0913745155887619,32.8,4,5,0,0,0,0
G4_P5_case42.mat,3,0.0563128478562188,0.0775514192153368,-0.0360729251761968,0.133671599263427,0.0752519193498576,0.00251255689874105,0,0.0563128478562188,33.2,4,5,0,0,0,0
G4_P5_case42.mat,4,0.0523934555597284,0.0707507638879513,0.0131411901677361,0.123227764563053,0.0690079196176668,0.00136957814679974,0.00166666666666667,0.0523934555597284,33.2,4,5,0,0,0,0
G4_P5_case42.mat,5,0.0531552468637082,0.0750944596050497,-0.053201433956553,0.128317523395018,0.0732292041574693,0.00153939355399737,0,0.0531552468637082,33.2,4,5,0,0,0,0
G4_P5_case42.mat,6,0.0552504704880879,0.0734260122695865,0.0709375598714536,0.127447026471364,0.0710475205890995,0.00210650836961505,0.00333333333333333,0.0552504704880879,31.6,4,5,0,0,0,0
G4_P5_case42.mat,7,0.181673741448419,0.094653447731967,0.138868145813718,0.133257076196253,0.102257293675304,0.00556380739571048,0.025,0.181673741448419,31.2,4,5,0,0,0,0
G4_P5_case42.mat,8,0.0554359354442236,0.0761615102273942,0.38495406624038,0.132166383253961,0.0733194366122324,0.000640143653017199,0.005,0.0554359354442236,38.8,4,5,0,0,0,0
G4_P5_case42.mat,9,0.0536912541948883,0.0759463059135965,0.00693508356125135,0.130968475054075,0.0735377217851432,0.000493066937144977,0,0.0536912541948883,38,4,5,0,0,0,0
G4_P5_case42.mat,10,0.0561593313441334,0.0729479047224359,0.0342421421382294,0.125835226365582,0.070898490056656,0.00044150059842898,0.0166666666666667,0.0561593313441334,44.8,4,5,0,0,0,0
G4_P5_case42.mat,11,0.102345037415378,0.0707861795658819,0.474393028998945,0.123072608827495,0.0698815184470274,0.000681958588293631,0.0441666666666667,0.102345037415378,38.8,4,5,0,0,0,0
G4_P5_case42.mat,12,0.129364593513214,0.0730647815692268,0.138666784180242,0.122822023924698,0.0734998171076806,0.00202099662323257,0.0325,0.129364593513214,32.4,4,5,0,0,0,0
G4_P5_case42.mat,13,0.0477748307312156,0.0661173805625226,0.00791460518142737,0.113704918469731,0.0645558116314738,0.00121578448955582,0,0.0477748307312156,32,4,5,0,0,0,0
G4_P5_case42.mat,14,0.0483031078473627,0.0663712896539942,0.0213887691335943,0.114910259904683,0.0641030210558363,0.000463894214320607,0.00166666666666667,0.0483031078473627,39.2,4,5,0,0,0,0
G4_P5_case42.mat,15,0.119890273070363,0.0609668022933283,-0.0332290303683249,0.116407400719644,0.0534445274993989,0.00215077495984741,0.0266666666666667,0.119890273070363,32.4,4,5,0,0,0,0
G4_P5_case45.mat,1,0.411398034586383,0.575563607639479,0.00239063524514617,1.01481341199724,0.546931465366121,0.00189241534853657,0,0.411398034586383,44.4,4,5,0,0,45,6
G4_P5_case45.mat,2,0.410067505683514,0.584065979213977,-0.0215794353579814,1.01577079429484,0.561863976323264,0.00734206042417057,0,0.410067505683514,45.2,4,5,0,0,45,6
G4_P5_case45.mat,3,0.412992410611668,0.590854955215109,-0.0158364122529718,1.02032148729532,0.573687637557575,0.00898447055687783,0,0.412992410611668,45.2,4,5,0,0,45,6
G4_P5_case45.mat,4,0.416487277830714,0.588029001261283,0.00684913117707372,1.01514328471873,0.574031195322631,0.0169083319183945,0.00166666666666667,0.416487277830714,44.8,4,5,0,0,45,6
G4_P5_case45.mat,5,0.443275779620605,0.603726885041563,-0.0452433612280033,1.05223734442782,0.583057787878727,0.0277688749774573,0.00166666666666667,0.443275779620605,45.2,4,5,0,0,45,6
G4_P5_case45.mat,6,0.435245515007675,0.594569201264922,-0.0405165717908701,1.01724365491876,0.580332015091742,0.0311838303868464,0.00333333333333333,0.435245515007675,44.8,4,5,0,0,45,6
G4_P5_case45.mat,7,0.437226313155691,0.557549113142301,0.0538969528997925,0.976183449075569,0.521274890893495,0.0343077645308842,0.00666666666666667,0.437226313155691,44.8,4,5,0,0,45,6
G4_P5_case45.mat,8,0.40784044372212,0.58657759091005,-0.00943106077254272,1.01636599663356,0.566352906863671,0.00271916448797751,0,0.40784044372212,44.8,4,5,0,0,45,6
G4_P5_case45.mat,9,0.405854461135924,0.585482012169209,0.000920836050240599,1.01361711448467,0.566602704477274,0.000945543604129239,0,0.405854461135924,44.8,4,5,0,0,45,6
G4_P5_case45.mat,10,0.40724161805994,0.587310814848262,0.00514616497573373,1.0166419369296,0.56867297506115,0.00197582514417777,0,0.40724161805994,44.8,4,5,0,0,45,6
G4_P5_case45.mat,11,0.405609326574645,0.582220124039908,-0.00614694280990215,1.00990261160523,0.56448342449068,0.00378172130457707,0,0.405609326574645,44.4,4,5,0,0,45,6
G4_P5_case45.mat,12,0.406345952904279,0.581002164668613,0.0141149747254371,1.00583698619877,0.562658992166232,0.00123461004876378,0,0.406345952904279,44.8,4,5,0,0,45,6
G4_P5_case45.mat,13,0.402707835930444,0.580438916415389,-0.00153012576417654,1.00565725956325,0.561098766900012,0.000813983599234728,0,0.402707835930444,44.8,4,5,0,0,45,6
G4_P5_case45.mat,14,0.402553943732941,0.580174786826815,-0.00722201658686253,1.00523072502514,0.561357927137006,0.000723335641040143,0,0.402553943732941,44.8,4,5,0,0,45,6
G4_P5_case45.mat,15,0.410811530414574,0.579211863581252,-0.0123642777331292,1.00371297987038,0.561285633575438,0.000426944912383658,0,0.410811530414574,45.2,4,5,0,0,45,6
G5_P5_case52.mat,1,0.393575826486834,0.570450783010636,0.000694732895096229,0.977930770532583,0.556478709989557,0.000399454856871279,0,0.393575826486834,31.6,5,4,0,0,0,0
G5_P5_case52.mat,2,0.393032911893707,0.566615521876335,0.0262790168181591,0.979664598730134,0.549757730377403,0.000379668976989606,0,0.393032911893707,33.2,5,4,0,0,0,0
G5_P5_case52.mat,3,0.392642708381421,0.566631686513995,-0.00087504265022292,0.980726133141594,0.548630505177486,0.000412035828603488,0,0.392642708381421,32.8,5,4,0,0,0,0
G5_P5_case52.mat,4,0.391754281665703,0.564975726671059,-0.00043977626584856,0.978541531406036,0.546724868013853,0.000342099904780557,0,0.391754281665703,33.2,5,4,0,0,0,0
G5_P5_case52.mat,5,0.392763387714914,0.566813465444033,0.000185558513186558,0.981042017340141,0.548775244570189,0.000253189452940119,0,0.392763387714914,33.2,5,4,0,0,0,0
G5_P5_case52.mat,6,0.392787756354724,0.566824764513438,-0.00026693647287133,0.981089688328143,0.548911460880002,0.000170098127678031,0,0.392787756354724,32.4,5,4,0,0,0,0
G5_P5_case52.mat,7,0.392186759096787,0.559033589034377,0.00199335674390678,0.978141011185645,0.540713171485878,0.000505610408210965,0,0.392186759096787,44.8,5,4,0,0,0,0
