file,segment,rms_acc,peak_acc,rms_vel,peak_vel,rms_pos,peak_pos,zcr,energy_decay_rate,damping_ratio,dominant_freq,inc_deg,inc_loc,damp,damp_loc
G1_P5_case13.mat,2,0.133733046049999,0.31745649734248,0.129290256522705,0.220581559425043,0.101275905098528,0.224590264745645,0.0166666666666667,0.00250114220648268,0.13321841860153,0,0,0,1,4
G1_P5_case13.mat,3,0.118605657049021,0.233212511303905,0.127318108003692,0.220805723021448,0.0978107517988141,0.21935159546386,0.00625,0.00142705720209044,-0.350017780555933,0,0,0,1,4
G1_P5_case13.mat,4,0.111169575263064,0.146777203218785,0.127666985550356,0.220177959831089,0.0987569868764938,0.220722781219251,0,0.000606963879573887,0.00849737856999492,0,0,0,1,4
G1_P5_case13.mat,5,0.110692292085197,0.151022328567791,0.126164713774029,0.218958340553107,0.0980057322609856,0.218639786345197,0,0.000745017661868795,-0.0186787947487334,0,0,0,1,4
G1_P5_case13.mat,6,0.110986756658496,0.157609195691369,0.12695344712327,0.219946693712636,0.0984463495383428,0.219781294969588,0,0.000679272008440017,-0.00821361133199192,0,0,0,1,4
G1_P5_case13.mat,7,0.113029361622386,0.164069119576503,0.128272970652153,0.223332467790802,0.0992938945647472,0.221880079175067,0,0.000557397643247812,0.00544070946228815,0,0,0,1,4
G1_P5_case13.mat,8,0.103611267892599,0.184655429565213,0.12185479164341,0.19220446949762,0.0969959794901319,0.212694402922576,0.00625,0.000945169562186338,0.0498433711173046,0,0,0,1,4
G1_P5_case13.mat,9,0.179482384104547,0.748648127822051,0.141503425793285,0.256531597635336,0.0992623680227621,0.232210051716759,0.0229166666666667,0.00410124009762505,0.128730289608634,0,0,0,1,4
G1_P5_case13.mat,10,0.110003902137678,0.131408350503957,0.126379913481648,0.219524339355241,0.0977775998094003,0.218588813475008,0,0.000138808481440596,-0.00525903542669633,0,0,0,1,4
G1_P5_case13.mat,11,0.110628162536795,0.15152692262464,0.127272072478079,0.220376388602206,0.0985011610274863,0.220139899416453,0,0.000284088119399457,-0.00265256981223026,0,0,0,1,4
G1_P5_case13.mat,12,0.114568684366421,0.177111721630261,0.127581489941053,0.221541411123806,0.0986012224987829,0.220542203787515,0,0.00137168924747625,0.011457392104478,0,0,0,1,4
G1_P5_case13.mat,13,0.120872198816561,0.225513859340301,0.128723918140016,0.223108358982922,0.0992443837537162,0.222257298452026,0.00416666666666667,0.00207981785049167,0.0548818935903549,0,0,0,1,4
G1_P5_case13.mat,14,0.13861209770242,0.310666006374551,0.132908034922012,0.234250106237434,0.102255587946704,0.229259253946582,0.0333333333333333,0.00361986210486078,0.380421549840334,0,0,0,1,4
G1_P5_case13.mat,15,0.218692384452021,1,0.129136697118955,0.231561148745375,0.0930867148645057,0.215929821206901,0.0166666666666667,0.00953829884390144,-0.103067305909314,0,0,0,1,4
G1_P5_case13.mat,16,0.116044934289675,0.16457542002168,0.132726654751829,0.229485863591149,0.103293751448165,0.230142551227567,0,0.000841862614667416,-0.00484992118085822,0,0,0,1,4
G1_P5_case13.mat,17,0.116956470616319,0.162284707619138,0.133888994295044,0.23171011553288,0.103670969337518,0.231600710757208,0,0.000646603158002452,-0.00176542444942784,0,0,0,1,4
G1_P5_case13.mat,18,0.121591596542369,0.257049265205413,0.135203010132006,0.234772429138836,0.104796071536065,0.234123167281817,0.00208333333333333,0.00102654953423353,0.0838552568652174,0,0,0,1,4
G1_P5_case13.mat,19,0.18088240871933,0.460727488017223,0.139990061948854,0.238526714173441,0.116613095882079,0.250566404573704,0.025,0.00379410675511955,0.000781589585301765,0,0,0,1,4
G2_P5_case23.mat,1,0.14606241024026,0.52743809465157,0.0619921798345029,0.107192449658536,0.050655887870907,0.104321937596398,0.0270833333333333,0.00331273383411426,0.0633437243465938,0.5,0,0,1,5
G2_P5_case23.mat,2,0.0941238282926026,0.277916000963894,0.0250303096060183,0.0432861359427258,0.0147715759417227,0.037178614592497,0.0447916666666667,0.00168183630305846,-0.127780917477294,7.5,0,0,1,5
G2_P5_case23.mat,3,0.0648022811217323,0.296478017200815,0.0286006891329246,0.050991953915092,0.0210081790413879,0.0481916299651062,0.046875,0.00100428036308319,-0.0266053740124502,12.5,0,0,1,5
G2_P5_case23.mat,4,0.029899689115455,0.0769765656320442,0.027348462440173,0.049106100448328,0.0200944852599643,0.0461911368180309,0.021875,0.000166677573005247,-0.124715345779507,0,0,0,1,5
G2_P5_case23.mat,5,0.0313757223824486,0.108516266291696,0.0306264875972736,0.0518299290719579,0.0245310913627394,0.0537830476220725,0.0270833333333333,0.000215001398548397,0.395126202306164,0,0,0,1,5
G2_P5_case23.mat,6,0.0308893974338988,0.0779473869298968,0.0298540732697157,0.0524267609766933,0.022333251454966,0.0507548602941342,0.01875,0.000183017916752655,0.0929045603611629,0,0,0,1,5
G2_P5_case23.mat,7,0.0296661542933968,0.0631260912838603,0.0301751472941102,0.0528335007278525,0.0233119540224365,0.0521499613896814,0.00625,0.00011874046069685,-0.0257873433476015,0,0,0,1,5
G2_P5_case23.mat,8,0.037119660034732,0.128853965107516,0.0283680846395854,0.0431364494652566,0.0228804414958343,0.0496911726786756,0.046875,0.000327981792507737,0.0485142014133659,0,0,0,1,5
G2_P5_case23.mat,9,0.130340427762652,0.932764812779716,0.0376209240798829,0.0716458413801204,0.0141265328042759,0.0409152754134613,0.0458333333333333,0.00270520989582575,-0.214101765989974,0.5,0,0,1,5
G2_P5_case23.mat,10,0.127249443482978,1,0.0369970725272136,0.059071859986349,0.0319852023012453,0.0672895684359395,0.0177083333333333,0.00431708461238572,0.23328228528139,14.5,0,0,1,5
G2_P5_case23.mat,11,0.0277610315379639,0.0634511244534735,0.0294855119967361,0.051444217770742,0.0227359105544514,0.050931404462245,0.00625,8.02014099927716e-05,-0.00366210657928666,0,0,0,1,5
G2_P5_case23.mat,12,0.0293496256528015,0.0874161981804411,0.0287321958377491,0.0492688138856286,0.0223965327182994,0.0498140340178779,0.015625,0.000155871378723257,0.317588256206992,0,0,0,1,5
G2_P5_case23.mat,13,0.0561704176927474,0.155889835567046,0.0325596000398682,0.0557104743872637,0.0252674911061428,0.0563162407422122,0.078125,0.000922044711949153,0.149862336874793,19,0,0,1,5
G2_P5_case23.mat,14,0.0882638703557392,0.25426035475547,0.0349074279547025,0.0590338006205357,0.0268335303094533,0.0601557933897129,0.0729166666666667,0.00243293972539992,0.166121327760358,19,0,0,1,5
G2_P5_case23.mat,15,0.094289401060548,0.566470304328729,0.036838844927356,0.0627886477095953,0.0289539685995491,0.0640181677268518,0.0479166666666667,0.00183021974508611,-0.119563052062288,11.5,0,0,1,5
G2_P5_case23.mat,16,0.0345408066914443,0.0773512624499395,0.0368915884729927,0.0627846961195411,0.0289008570341618,0.0641383539069695,0.00416666666666667,0.000221523840784642,-0.0175465122893711,0,0,0,1,5
G2_P5_case23.mat,17,0.0368905174074088,0.0744027295329852,0.0372180338591964,0.0650790292079852,0.0285757338480731,0.0641488977763797,0.01875,0.000205042530567776,0.247935623285358,0,0,0,1,5
G2_P5_case23.mat,18,0.0460323059668906,0.232819766467707,0.0373820815583825,0.0664003002108254,0.0280580484336678,0.0638125670971655,0.0197916666666667,0.000384279718306297,-0.305707958906389,0,0,0,1,5
G2_P5_case23.mat,19,0.124622945112675,0.424043338876229,0.0366539880252043,0.0558324352276804,0.036235024488197,0.0695641099983639,0.0354166666666667,0.00325110753832146,-0.0753306923293859,13,0,0,1,5
G3_P5_case33.mat,1,0.561250061057237,0.995192934476318,0.651394012075168,1.10720040545256,0.507743314290042,1.12897622554043,0,0.00608740691374674,3.12992062338427e-05,0,0,0,1,6
G3_P5_case33.mat,2,0.554534224533114,0.632206486852573,0.640896767569336,1.10627310385348,0.495428448437441,1.10761560354326,0,0.00397209294508698,-0.00441082630626826,0,0,0,1,6
G3_P5_case33.mat,3,0.5525310936503,0.605770641951804,0.636943841367254,1.1032062066105,0.493134626293408,1.10178132034868,0,0.00225432397630153,0.00188895841335262,0,0,0,1,6
G3_P5_case33.mat,4,0.552966149581978,0.571900937940279,0.637424974584766,1.10472367732257,0.493170018360744,1.10230770843476,0,0.000954219447792094,-0.0085774309698899,0,0,0,1,6
G3_P5_case33.mat,5,0.554628963786456,0.574560817826982,0.640166931816495,1.10801959237084,0.495518134024037,1.10725434762575,0,0.00108491091591066,-0.0035652365491987,0,0,0,1,6
G3_P5_case33.mat,6,0.555756014324074,0.63751218928338,0.640538296581118,1.10946966679013,0.496011632170233,1.10811489842179,0,0.00236697293938004,0.00629289571073443,0,0,0,1,6
G3_P5_case33.mat,7,0.554784196131822,0.596035288174114,0.640043367285651,1.10821314658999,0.495396298986122,1.10700073057727,0,0.00132345030437104,0.00342061381131872,0,0,0,1,6
G3_P5_case33.mat,8,0.550991690599955,0.596477093497828,0.638600587284246,1.10036600424224,0.495029129176288,1.10511468759763,0,0.00254646284873386,-0.0019375960039661,0,0,0,1,6
G3_P5_case33.mat,9,0.559456673009666,0.701777228136088,0.640559876718135,1.11481685644602,0.490118624007887,1.10167062753921,0,0.00357785643122306,-0.000119068214508949,0,0,0,1,6
G3_P5_case33.mat,10,0.566805719172142,1,0.613925813764093,1.0758665377206,0.469665638076665,1.05665352951431,0.00208333333333333,0.00903690110097268,-0.00496012836338497,0,0,0,1,6
G3_P5_case33.mat,11,0.552745123044638,0.568107137533103,0.637960245602689,1.1043141255869,0.49399583716502,1.10361801050105,0,0.000651228569968708,-7.99216684070555e-05,0,0,0,1,6
G3_P5_case33.mat,12,0.553599361812636,0.570328136318788,0.638871003645623,1.10601061476256,0.494713777598394,1.10521172206796,0,0.00106234705783988,0.000121957584038962,0,0,0,1,6
G3_P5_case33.mat,13,0.554215619719539,0.585945690657556,0.639351129666755,1.10703524366668,0.494798371665622,1.10574549359276,0,0.00274660683783939,0.00123760758650038,0,0,0,1,6
G3_P5_case33.mat,14,0.554285354021472,0.616734794255845,0.639366796532269,1.10640505752476,0.494740547990377,1.10568246261843,0,0.00531938440690664,0.00744158288852099,0,0,0,1,6
G3_P5_case33.mat,15,0.555376679889414,0.624091876432021,0.640655521142145,1.10881164874609,0.496091854605961,1.10827885855948,0,0.00385984694279073,0.00420137297521572,0,0,0,1,6
G3_P5_case33.mat,16,0.555121552672686,0.57030426613866,0.640539957902221,1.10899753663839,0.496120351313638,1.10823015923348,0,0.00131111997525497,0.000237233928287084,0,0,0,1,6
G3_P5_case33.mat,17,0.555198256768825,0.572121843955845,0.640411022489725,1.10916189551036,0.495851900137652,1.10785409802705,0,0.00120666292693406,0.00159021372281114,0,0,0,1,6
G3_P5_case33.mat,18,0.556211062854759,0.634611736365611,0.641417533300143,1.1109415907747,0.49655871408099,1.10950562660263,0,0.00171204551487272,0.00334314995291253,0,0,0,1,6
G3_P5_case33.mat,19,0.559161444373859,0.724622904756918,0.643350165802444,1.11156179482877,0.501477700177375,1.11648398107967,0,0.00530098411112277,0.000327018987691076,0,0,0,1,6
G3_P5_case33.mat,20,0.572084673329979,0.670853687985878,0.662146717464667,1.14018854321962,0.513931474398646,1.14631802263056,0,0.00614686535272738,0.00643212519000401,0,0,0,1,6
G4_P5_case43.mat,1,0.230133354023652,0.49828364075103,0.265647664577724,0.423517849387886,0.21631647329915,0.467898961941161,0.00208333333333333,0.00376121068483362,-0.000263311546217085,0,0,0,1,4
G4_P5_case43.mat,2,0.218789081016509,0.378919545810089,0.247363325839941,0.422935740789597,0.192694157925411,0.428902128572756,0,0.00310709517082909,-0.0320354723510273,0,0,0,1,4
G4_P5_case43.mat,3,0.216395579571793,0.359617785071234,0.245939247632776,0.427025600308725,0.189229606340551,0.424185409688204,0,0.00206669879622277,-0.0318553034044468,0,0,0,1,4
G4_P5_case43.mat,4,0.214262090469335,0.245760373574014,0.246366581198573,0.427360048847314,0.190882751274995,0.426351324448433,0,0.00100784992451488,0.0067249772701803,0,0,0,1,4
G4_P5_case43.mat,5,0.214220731920097,0.239816779608095,0.246390964802426,0.42760936769611,0.190210239797489,0.425641916549292,0,0.000916718303243253,-0.0119729012271676,0,0,0,1,4
G4_P5_case43.mat,6,0.21438416877145,0.247149858216225,0.247429472883626,0.427891486508625,0.191631040336318,0.428028807346448,0,0.000819238046243607,0.0062525595143199,0,0,0,1,4
G4_P5_case43.mat,7,0.215321103968839,0.249166327353534,0.247806902364478,0.429752020338692,0.191770280684433,0.428586760458836,0,0.000689271334342028,0.0113195155894802,0,0,0,1,4
G4_P5_case43.mat,8,0.20928063746427,0.436968209013243,0.243613382470178,0.409345122279854,0.190553690185865,0.422983852813855,0.00208333333333333,0.00193885143175657,-0.0177190322957379,0,0,0,1,4
G4_P5_case43.mat,9,0.242186263572883,0.618901519076533,0.257681426142253,0.455100553637869,0.192066980873327,0.436902649050252,0,0.00412166641453621,-0.00586999254799465,0,0,0,1,4
G4_P5_case43.mat,10,0.214092821851561,0.243210559291477,0.247156292987172,0.427652303256017,0.191607466553274,0.427803047384823,0,0.000233507382159953,0.00266366997509271,0,0,0,1,4
G4_P5_case43.mat,11,0.21300546252786,0.233521977910476,0.244996434479432,0.424911303071312,0.189854454328773,0.424031865652356,0,0.000549532203116875,0.000244733815646474,0,0,0,1,4
G4_P5_case43.mat,12,0.2146995014683,0.235245794460911,0.247395405504659,0.428633126944788,0.191402415062882,0.42780418614042,0,0.000758571722086233,-0.00760279804749698,0,0,0,1,4
G4_P5_case43.mat,13,0.21664109364281,0.292256918733603,0.247936570844626,0.430061623584205,0.191819447867214,0.428770836580307,0,0.00201546348728699,-0.00325274932204116,0,0,0,1,4
G4_P5_case43.mat,14,0.220793297479463,0.309605946402891,0.251298830785466,0.437315822857109,0.194828584263096,0.434992190321007,0,0.00261858997466789,0.01194325447258,0,0,0,1,4
G4_P5_case43.mat,15,0.260521999333514,1,0.237888107450932,0.419618986484212,0.180290145775378,0.407591307330527,0.00833333333333333,0.0090549375800651,-0.0498976075841442,0,0,0,1,4
G4_P5_case43.mat,16,0.217241666363178,0.249571513962064,0.250277606097758,0.433420727142399,0.193674301778369,0.432826713455787,0,0.00102959994551917,0.00418764962144206,0,0,0,1,4
G4_P5_case43.mat,17,0.218494920196014,0.260724890039731,0.251696530566816,0.435687654287338,0.194855546512482,0.43533272521882,0,0.0011163717362799,0.00783745514845209,0,0,0,1,4
G4_P5_case43.mat,18,0.22002937797206,0.346447836917548,0.252214552264608,0.437098103463504,0.195156337146509,0.436180169292579,0,0.00126787461946994,-0.00747842662257054,0,0,0,1,4
G4_P5_case43.mat,19,0.235998341949012,0.487540965203114,0.255609168475442,0.438921253016821,0.203707211557134,0.448433896692993,0,0.00393677839744966,-0.0015456802610564,0,0,0,1,4
G4_P5_case43.mat,20,0.250701549519248,0.42696007760033,0.283976864563212,0.478278336196596,0.225249051450271,0.496100091630564,0,0.00469260259756502,-0.00867321479821724,0,0,0,1,4
G5_P5_case53.mat,1,0.235627007866248,0.484652070857569,0.168851821696884,0.329837698776486,0.109220315709283,0.268923756654109,0.0125,0.00507821786221305,-0.026978135671215,0,0,0,1,5
G5_P5_case53.mat,2,0.186262906404053,0.39249783849009,0.177243792995678,0.31528173963977,0.136382548338634,0.306213729051374,0.0125,0.00433458001774739,0.0103642111702594,0,0,0,1,5
G5_P5_case53.mat,3,0.168691002274441,0.375138094290584,0.185115970610309,0.321724527819085,0.143236614180039,0.32016094536919,0,0.00213630728269015,-0.00598073312572067,0,0,0,1,5
G5_P5_case53.mat,4,0.161124503941063,0.221183470664669,0.185026668933594,0.320035322747186,0.143232533045965,0.319998300013319,0,0.00117130838287445,-0.0207350783250743,0,0,0,1,5
G5_P5_case53.mat,5,0.156005232598003,0.210375310263185,0.178969343314569,0.310174693375794,0.138553822357891,0.309599457223617,0,0.00112012760234494,0.0217809746568559,0,0,0,1,5
G5_P5_case53.mat,6,0.154504312925863,0.199976622043824,0.176476674704298,0.307064358180843,0.135794475871326,0.304386774325498,0,0.000880872698429966,-0.0175858919931715,0,0,0,1,5
G5_P5_case53.mat,7,0.155645646115524,0.196999941494869,0.178219906812874,0.309707879112788,0.137360708924751,0.307631796321254,0,0.000638215921488344,0.00105635853029827,0,0,0,1,5
G5_P5_case53.mat,8,0.183529687718398,0.325835653991655,0.190275303951851,0.354446930170645,0.141969421234194,0.324299080617763,0,0.00229377151957065,0.0204722900843167,0,0,0,1,5
G5_P5_case53.mat,9,0.21869445578687,1,0.148549384157459,0.263548270147008,0.119698114572521,0.26273389469186,0.0145833333333333,0.00781961288300903,-0.039504704103488,0,0,0,1,5
G5_P5_case53.mat,10,0.165211478575553,0.259573268091649,0.190072895743581,0.329060431448333,0.147073135843284,0.328672552424668,0,0.000442138270067099,0.00144218518501069,0,0,0,1,5
G5_P5_case53.mat,11,0.165268841417417,0.208230512292753,0.190117792901481,0.329301010650404,0.146909296565724,0.328566704672928,0,0.000722839521872454,0.000803513095588804,0,0,0,1,5
G5_P5_case53.mat,12,0.164589010785054,0.194570377882586,0.189571866528342,0.328278716143222,0.146614662681423,0.327763089172903,0,0.000651451852131643,-0.0074940406672586,0,0,0,1,5
G5_P5_case53.mat,13,0.166068988935317,0.252039952328232,0.188278596190192,0.324079331509362,0.145871307108683,0.325763640258311,0,0.00236997042495426,-0.016320123063124,0,0,0,1,5
G5_P5_case53.mat,14,0.182789599703914,0.355687392690182,0.191269375920913,0.333579434340737,0.147082594157792,0.32988437859608,0,0.0053177910774046,-0.0242488903963023,0,0,0,1,5
G5_P5_case53.mat,15,0.172775973258205,0.444790487538842,0.182130382734796,0.319344771212848,0.139860230729887,0.314052925218186,0.00416666666666667,0.00270259291542715,0.0360635042598128,0,0,0,1,5
G5_P5_case53.mat,16,0.161245778998457,0.216913612733027,0.18461852883051,0.320412417307184,0.142666864871892,0.319138947222041,0,0.00110496263832548,-0.0145387726891719,0,0,0,1,5
G5_P5_case53.mat,17,0.162583053647808,0.208913604415518,0.186739897337746,0.322967303267119,0.145258632446238,0.323754460013267,0,0.00100983533494142,0.0335472645806928,0,0,0,1,5
G5_P5_case53.mat,18,0.155214992332068,0.321714212063218,0.180004718581549,0.28426308355637,0.142796078329879,0.314169421299111,0.00625,0.00120386828338121,-0.024402906268232,0,0,0,1,5
G5_P5_case53.mat,19,0.222149985836639,0.583637225658639,0.210966152007152,0.333464964085604,0.17401002213039,0.374446602899966,0.0291666666666667,0.00541440248361147,-0.148743968314877,0,0,0,1,5
G6_P5_case63.mat,1,0.227272471635555,1,0.0474020905551507,0.102659299688721,0.0397853867542267,0.0649758212968389,0.0239583333333333,0.00600316757364286,0.0107890894679176,0.5,0,0,1,6
G6_P5_case63.mat,2,0.13914157988264,0.419559998012591,0.0114719955593891,0.0207205390593607,0.009737673282645,0.0151541150661334,0.0364583333333333,0.00328711054618281,-0.126836268385404,7.5,0,0,1,6
G6_P5_case63.mat,3,0.0665497007177695,0.20398148968672,0.0151334957106772,0.0255351305028282,0.0125914333032518,0.0269747933618594,0.0447916666666667,0.000803998954874614,-0.00913770958563039,10.5,0,0,1,6
G6_P5_case63.mat,4,0.0219150522417371,0.0516431953486228,0.0162936583894008,0.027810286430996,0.0128952963638315,0.0284554300436,0.0572916666666667,0.000114019167822573,-0.0439453165105409,0,0,0,1,6
G6_P5_case63.mat,5,0.0190531545810032,0.0634616286930404,0.0129897898801054,0.0227834308077871,0.00999822475778719,0.0224158202703584,0.05,0.000107385628623058,0.0405752914304688,10,0,0,1,6
G6_P5_case63.mat,6,0.0177372344410239,0.0538362235199947,0.0115415767847291,0.0197791819294451,0.00875172484678007,0.0196962366038062,0.046875,6.90084832074723e-05,-0.0422862420498185,10,0,0,1,6
G6_P5_case63.mat,7,0.016254909275442,0.0450966261395324,0.00711320320760192,0.0138798542439897,0.00541627432101164,0.0122397822004426,0.0541666666666667,6.56657244500415e-05,-0.0478335682775077,10,0,0,1,6
G6_P5_case63.mat,8,0.0518586677944586,0.177603685338467,0.0206785793714645,0.0572843523695344,0.0117095789452695,0.0309638919216291,0.046875,0.000477454800107396,-0.140938764138666,0.5,0,0,1,6
G6_P5_case63.mat,9,0.148486034495256,0.740614219606135,0.0276813820864335,0.0559275133640564,0.0245913460940781,0.0333749910447049,0.0208333333333333,0.00328554529402386,-0.0401218567394488,1.5,0,0,1,6
G6_P5_case63.mat,10,0.135360320402945,0.919601402648174,0.0240849100294886,0.0323200243612369,0.0226117188462191,0.0446698573140272,0.0270833333333333,0.00551460895869327,-0.246906590295558,17,0,0,1,6
G6_P5_case63.mat,11,0.0157132725289197,0.0531482999454078,0.00858544184182814,0.0137619358304879,0.00682694681822652,0.0149797219906294,0.0458333333333333,7.56852422433871e-05,-0.0925926030535592,13,0,0,1,6
G6_P5_case63.mat,12,0.0202220041545576,0.058459857632336,0.00583434251199993,0.0127830833589529,0.00292719674880779,0.00810958471731218,0.075,0.000140448550836183,0.0356215689857155,19,0,0,1,6
G6_P5_case63.mat,13,0.0631346270851056,0.262577191052256,0.00791601970347162,0.0153408664244114,0.00612264513020589,0.0136551111512883,0.0760416666666667,0.00120488641935647,0.0161645819949404,18.5,0,0,1,6
G6_P5_case63.mat,14,0.196239127474859,0.609750467669078,0.00372328933045582,0.00912349409028817,0.00103571350247521,0.00354146485013065,0.08125,0.0130167781364536,-0.0181468317672996,19.5,0,0,1,6
G6_P5_case63.mat,15,0.0730989704391657,0.381372183778041,0.00356562583235068,0.00869808216413214,0.00142879825183872,0.00395618622643502,0.0875,0.00150098369614173,0.151727406782532,17.5,0,0,1,6
G6_P5_case63.mat,16,0.0125184710771779,0.0468828974077296,0.00523848131708157,0.00893550305004111,0.00388681507741417,0.00884394079121259,0.0979166666666667,6.26638294148993e-05,-0.012297220145975,27.5,0,0,1,6
G6_P5_case63.mat,17,0.0276977418327941,0.109844002882021,0.00390875782900808,0.00932245150144363,0.00205801009329376,0.00561406642024156,0.0739583333333333,0.000228070406634077,0.168274173103923,15,0,0,1,6
G6_P5_case63.mat,18,0.135503497587182,0.796759700352477,0.0091107654827697,0.0447860588037835,0.00336131638386411,0.00649988063713435,0.0479166666666667,0.00171209243470615,-0.10749795742218,6,0,0,1,6
G6_P5_case63.mat,19,0.306005342851847,1,0.0353463663828991,0.0583393647452785,0.0372687365257117,0.0660156596807632,0.0395833333333333,0.0149873237219099,0.0292990273951738,8.5,0,0,1,6
G7_P5_case73.mat,1,0.151256811533317,0.374440739362742,0.147990041918182,0.197143433201444,0.124556667162071,0.260802264810157,0.025,0.00189784230088512,-0.000680493099867514,0.5,0,0,1,4
G7_P5_case73.mat,2,0.154054299407331,0.347535269124469,0.12818332291586,0.213013996848233,0.101093710873397,0.222829526753072,0.0333333333333333,0.00293366047089575,-0.227955918753334,0,0,0,1,4
G7_P5_case73.mat,3,0.11461255631898,0.283733183202567,0.111834111414787,0.195737238671303,0.0845086800027634,0.19110488437697,0.0125,0.00143437905283312,-0.128356384143643,0,0,0,1,4
G7_P5_case73.mat,4,0.0987654549526115,0.138659932543471,0.112900517712981,0.195378341527363,0.0870696660380544,0.194945251812809,0,0.000529268953970911,0.0415534975828205,0,0,0,1,4
G7_P5_case73.mat,5,0.0997013931664621,0.142353584438138,0.114257659875293,0.197470220281526,0.0887935557788468,0.197985328855533,0,0.000605142101688582,-0.0219269478831911,0,0,0,1,4
G7_P5_case73.mat,6,0.10103337274675,0.152206476914967,0.11405438727775,0.199252944944135,0.0874789093058389,0.196404481787314,0,0.000543386290954187,-0.0264485183254686,0,0,0,1,4
